Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_urea
FU0107,14.113553458720567,-4.749206651024609,14.113553458720567,0.9140831671796408,0.759345285057915,375.8709999999997,352.6870000000001,375.1401348760007,138,0.21135472726321597,-0.38506878637379266,0.38506878637379266,0.21135472726321597,1.1923076923076923,1.8461538461538463,2.4615384615384617,10.48191991368485,-0.1857119948151149,4.718617612071802e-17,-2.796485656343702,-6.162975822039155e-33,-2.842228151821799,0.8065264787324613,-1.0932354401773576,38.79001054984131,35.51963912244614,13.275568068464594,21.688222139173106,18.11528144718689,7.084997629732255,4.559095229338994,4.937059702348221,2.799314785597947,2.9882970221025604,1.5965241515434914,1.691015269795798,-1.7499999999999996,5.4043714086938595,8.295268231160758,4.697041636230826,190.3525281158392,10.00871792195769,5.817220841045895,5.783244946364939,1.4311996572326342,0.0,0.0,4.794537184071822,4.39041504767482,0.0,0.0,23.685777305559107,67.43359812598085,49.14334886178271,16.567119260345446,44.45044865859872,17.384184836597456,1.4311996572326342,4.899909730850478,0.0,31.092750416301204,19.490579052947837,70.30610679948757,0.0,40.540000000000006,131.57259094595207,9.184952231746642,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,43.18882778321001,204.84967705615165,5.768352710727276,12.270680321483212,3.423800099026465,-7.433637331321939,-4.191360682599711,-11.388166209945023,-18.136970871273725,-13.884597314470378,0.0,0.38095238095238093,26,1,3,0,1,1,2,0,2,3,1,5,7,0,1,1,3,4.425600000000004,100.98730000000003,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FU0108,13.823292892778547,-4.367147962133535,13.823292892778547,0.274852762902682,0.8074752958189068,387.43999999999966,362.2400000000001,387.1906542800007,150,0.2513215704895906,-0.4928420855272787,0.4928420855272787,0.2513215704895906,1.2857142857142858,2.0714285714285716,2.75,10.53335672786036,-0.2455356352935626,-6.919831556381708e-47,-2.729531878157132,7.703719777548943e-34,-2.8825720375976474,0.6020576110837957,-1.0013188748014428,41.46373713620825,38.36906113935524,13.369061139355242,23.332005212278194,19.53297098287321,7.138543791873291,4.889627672567973,4.889627672567973,3.283634169208775,3.283634169208775,2.0617655843276017,2.0617655843276017,-2.81,5.210026395670458,7.667499948279405,3.3722412674068383,197.50261646133725,28.987411593330357,6.080018026949988,19.810414774681977,5.948339280986494,5.907179729351506,0.0,10.196845539145388,0.0,4.9839785209472085,0.0,0.0,18.788268510322055,49.45810112698905,45.63701820261564,53.35625699404347,22.758443942419056,5.402308355073566,14.860891522026938,0.0,18.825867829608747,51.52223862879572,17.57254436678436,11.49902366656781,103.77000000000002,127.0780281650262,4.794537184071822,0.0,4.977003270229252,0.0,0.0,0.0,24.596875737420923,34.35113094857146,216.50696982711713,0.0,15.602550389689776,1.9979497567888498,-2.3632638658973453,-6.874322512352885,-2.6046186721817706,-12.214243733012214,-21.09595825022576,-6.955062939925897,0.5263157894736842,28,2,9,0,2,2,1,1,2,7,2,9,6,0,2,2,4,0.8871700000000002,102.81940000000004,0,0,0,0,0,2,1,0,0,0,1,1,0,0,3,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FU0109,17.046290375529765,-8.02031751844782,17.046290375529765,0.9018531117227915,0.01129692232058956,1620.693000000003,1518.884999999999,1619.710366352002,630,0.32896996371275855,-0.48122180279085486,0.48122180279085486,0.32896996371275855,0.4782608695652174,1.0260869565217392,1.6695652173913043,10.49683647279632,-0.24892748620969155,1.215542930422018e-16,-2.711682418120445,1.2899578665598763e-16,-2.896317117228036,4.1068108043984074e-16,-1.1628946678569771,173.6875044157901,155.2170866755597,54.2170866755597,94.84434170721529,76.42867601382999,27.443162651511493,17.741145280740408,17.741145280740408,10.277781263272436,10.277781263272436,6.047719986891367,6.047719986891367,-12.7,24.665848999370056,47.61268346719654,32.50454642339153,800.5196746814427,121.44463169949307,75.10051933545249,31.196402356272536,84.13171586815373,5.724798628930537,29.846526439759245,91.09620649736465,4.794537184071822,0.0,0.0,82.15342718088411,68.90408392294539,114.61260186560519,88.42781013479097,258.5861394262729,134.92059880380992,7.155998286163171,74.00457686297814,17.333391636815627,208.02412697057832,31.769281271590394,65.6391478555151,0.0,702.0200000000001,531.6911234012874,57.15847592355028,71.91805776107734,0.0,0.0,0.0,0.0,30.28090390933611,106.38470011847275,888.2157875077596,0.0,313.14866835225433,-23.71179661084627,-16.029457255028795,-97.64099105719423,-95.8303214464188,-114.75655298975047,-49.22866983410919,0.0,0.5277777777777778,115,25,43,0,1,1,2,1,3,28,22,43,42,0,1,1,4,-5.621799999999981,400.26050000000083,4,1,0,1,0,1,1,0,4,4,20,16,0,0,0,14,3,0,0,0,1,0,0,0,0,14,0,1,0,0,2,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FU0110,11.896425736961447,-4.419097222222223,11.896425736961447,2.505787037037037,0.6423719745530849,144.21400000000014,128.08599999999998,144.115029752,60,0.30598677885955755,-0.4810264638850934,0.4810264638850934,0.30598677885955755,1.3,1.9,2.3,-7.121657245361612e-16,-0.24927484562266683,-3.192742914652866e-16,-2.6713683470499685,-3.685496542134934e-16,-2.605311020231204,-2.3293087876965645e-16,-1.1403800257945407,21.784457050376172,20.816496580927726,4.816496580927726,10.981380475434849,10.066496580927726,2.158248290463863,1.162457478565265,1.162457478565265,0.5791241452319316,0.5791241452319316,0.2583120726159658,0.2583120726159658,-0.53,1.1346158887165576,5.270170381876186,3.4868174048208713,84.81579994165776,5.1088081911072125,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,4.794537184071822,0.0,0.0,0.0,26.449634037250117,12.745849802658759,20.561378342553297,5.893957685363079,30.46472371773233,5.969305287951849,1.4311996572326342,0.0,5.893957685363079,39.195483839908874,0.0,0.0,0.0,37.3,51.0587468132238,4.794537184071822,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,21.992577999785933,117.30590443121694,0.0,11.896425736961447,3.3466043083900225,0.0,-6.92488425925926,0.0,-16.973026266061986,-7.7343572845805,0.0,0.875,10,1,2,0,0,0,0,0,0,2,1,2,7,0,0,0,0,2.2874000000000008,40.94180000000001,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FU0111,14.59234877674703,-5.520712448776575,14.59234877674703,0.6664882097889726,0.6140453744926113,416.5259999999996,384.2700000000002,416.25358888400086,164,0.3631885678220014,-0.38223428814237637,0.38223428814237637,0.3631885678220014,1.0666666666666667,1.7666666666666666,2.433333333333333,1.4892611428328514e-15,-0.24909052514334412,-1.0230337246591665e-16,-2.831199076990052,-4.2899758887524216e-17,-2.9196926627137016,2.7125085433327953e-16,-1.076471791667448,49.54952357383516,46.40802644439134,14.408026444391338,26.919114521938678,23.402564558427517,7.402564558427517,4.883197513425265,4.883197513425265,3.206665577730855,3.206665577730855,1.9876769313891942,1.9876769313891942,-2.5199999999999996,5.097825581016344,9.99169877502513,4.621561447169424,221.70057659121403,14.536682415501005,0.0,0.0,5.907179729351506,0.0,5.689743398203474,4.794537184071822,4.794537184071822,9.36360587029037,0.0,24.979148240285564,42.10934952659076,69.75935638322329,37.78538996599867,53.39567393531895,11.594566004035068,0.0,24.690285792450585,0.0,51.35520355959473,37.98742648559719,40.69637412059177,0.0,85.49000000000001,151.10254858688782,15.072108592824522,0.0,0.0,0.0,0.0,0.0,15.163633145109785,38.38123957276617,269.0488774711188,0.0,25.186281461962945,5.709660874517946,-10.01076627849515,-3.1047390453203887,-8.480516200688008,-15.517414477958317,-37.36862609485799,-4.379424376946474,0.6190476190476191,30,0,9,0,1,1,1,1,2,8,0,9,12,0,1,1,3,1.3839000000000006,114.45600000000006,0,0,0,0,0,4,0,0,0,0,1,1,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FU0112,13.203334993062626,-3.1891345274651197,13.203334993062626,0.16830645838582337,0.7115331255214447,295.2979999999997,282.19399999999996,295.09569127600037,110,0.43608147241361317,-0.4511699457721238,0.4511699457721238,0.43608147241361317,1.0,1.5909090909090908,2.3181818181818183,11.999499201243358,-0.24315716963303913,0.4743805011492998,-2.2107630493629005,0.5247448312301357,-2.2850590028669195,2.7153994324074375,-0.9464385074616944,26.72916813859674,23.566385657891463,10.566385657891463,16.006501492260377,12.052564558427516,5.6581373674276,3.779717529141213,3.779717529141213,2.429935046774848,2.429935046774848,1.5330911514068466,1.5330911514068466,-3.1499999999999995,5.241679339513756,5.687866047153692,2.6656417808941635,143.4064382845596,14.690869494258553,0.0,8.60692910302134,5.618183454609236,0.0,6.093240070938415,4.794537184071822,4.794537184071822,0.0,4.992404732635669,30.212093538316473,18.127256122989884,11.126902983393991,33.14969801198753,32.22796559647251,22.90988645253588,0.0,9.954006540458504,4.992404732635669,0.0,7.037952458882589,65.08443609930958,0.0,87.31,95.03227501072806,9.589074368143644,0.0,9.954006540458504,0.0,0.0,0.0,9.729267686435719,17.90202827452882,104.58474884779477,0.0,28.492289019450887,0.0,-3.984023507206678,-1.3699712007035243,-7.0634403040919445,-1.7204683277783797,0.0,-3.1891345274651197,0.0625,22,2,6,0,0,0,2,1,3,3,2,6,3,0,0,0,3,2.394100000000001,80.49190000000003,0,0,0,0,0,2,2,0,0,0,2,2,0,0,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FU0113,13.548281484834881,-4.538085155645233,13.548281484834881,0.24116642133694022,0.1999949044012602,473.44599999999986,450.2620000000003,473.16589607600054,180,0.32572120059413157,-0.4812292557834712,0.4812292557834712,0.32572120059413157,1.2647058823529411,2.0294117647058822,2.7058823529411766,11.692714354705005,-0.18027441300653843,0.32026892481995356,-2.6721078871114674,0.26184322500961177,-2.8356473894294307,1.951266393935827,-0.9634555689272304,44.66832572735216,38.98823320174675,15.98823320174675,25.7383700603645,19.309142339050705,8.30936418512323,5.537575156364812,5.537575156364812,3.4169696636170794,3.4169696636170794,2.089570969522849,2.089570969522849,-4.62,8.001993001180447,10.331188737541908,5.590553976434179,223.89823431633815,36.02396944315928,13.206513802354893,14.158438744652766,12.004330399927042,14.328845938868781,11.938610575903699,29.557460361590103,4.794537184071822,0.0,0.0,0.0,30.54259973198256,36.10051626102271,19.725478030051843,58.42819593102425,41.42457257777516,8.264707669538835,15.26381989374688,0.0,24.78163473935805,28.51325580605912,45.70511385608324,0.0,220.56999999999996,145.91685641872138,23.97268592035911,0.0,4.977003270229252,0.0,0.0,0.0,15.619924737287992,31.89483012698777,185.94548491778286,0.0,62.68196333527275,6.972392162392296,-8.194307131002896,-8.901998875899734,-15.912194351780599,-11.185264959095221,-8.572741764336081,0.0,0.3,34,8,14,0,1,1,1,1,2,10,8,14,9,0,0,0,3,-0.9007299999999969,118.78030000000007,2,0,0,0,0,2,2,0,2,2,4,2,0,0,1,6,0,0,0,0,2,0,0,0,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FU0114,14.32158117591693,-4.549114456084746,14.32158117591693,0.0012722874477844037,0.560197189622056,446.90999999999974,422.7180000000002,446.15209652800064,164,0.16746833083865195,-0.4927874052207363,0.4927874052207363,0.16746833083865195,1.2258064516129032,2.064516129032258,2.903225806451613,11.129583649241791,-0.24339477115548933,2.1931372140634294e-16,-2.7365363313469397,5.0528903960404955e-17,-2.8474493492322006,1.7391323938302035,-1.0768400007227186,42.77313821296676,38.769528199409876,15.525457145428332,24.42588113164735,19.812384119650588,8.243134997159856,5.150636182293726,5.528600655302953,3.274860105123772,3.535270913056957,2.027243636149064,2.1639924671377964,-2.6799999999999997,6.9070133618167935,10.08499225416898,5.330841061237727,217.76510569149067,19.1875921316294,7.1879793972161155,18.398572696353778,0.0,0.0,0.0,4.899909730850478,14.366798301257695,0.0,0.0,11.600939890232516,30.54259973198256,41.88529042443771,68.43561999402192,51.54029277931827,28.191251096997135,0.0,14.86089152202694,4.992404732635669,6.372924901329379,46.20548724057928,52.84302635852769,11.49902366656781,71.97,138.4106831046193,4.39041504767482,0.0,4.977003270229252,0.0,0.0,0.0,14.713246207382927,54.013954668075925,223.92559675614197,5.758775557157338,6.46580465907579,-2.025506211952535,-2.960734235131283,-4.630195095846479,-6.10886216999026,-5.689246138772746,-25.164131058658093,-3.627057617579271,0.36363636363636365,31,1,7,0,1,1,2,1,3,6,1,9,8,0,1,1,4,3.6975000000000025,116.64970000000004,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FU0115,12.53464269967246,-3.1016203703703713,12.53464269967246,0.14897455278407712,0.7928826600908673,321.1629999999998,311.08299999999997,320.0119329200003,106,0.31321954156100124,-0.3367722302668766,0.3367722302668766,0.31321954156100124,0.9047619047619048,1.619047619047619,2.4285714285714284,12.8652281794777,-0.0927021869229187,0.6075253751547635,-2.428598639165355,0.759137898219699,-2.554050379357288,3.546700401202204,-0.6187095849021234,23.737604307034015,19.966852717946097,11.478710609983008,14.20491223658291,10.325067145472923,6.186568900491462,3.7840899950761298,4.540018941094585,2.487190740819921,2.9596463320814546,1.6279114680604172,1.9536425355537632,-2.0399999999999996,6.380417442862009,5.389594909493954,2.598370921146019,144.7726118024433,10.619626706576751,0.0,2.8236841566564013,0.0,0.0,11.814359458703011,9.589074368143644,0.0,0.0,0.0,41.32913590345492,29.733126322350174,21.29610439386321,16.983960917711403,23.3788269741618,40.703625513851605,0.0,5.309813353288376,0.0,6.017892468349645,5.309813353288376,63.46910056451971,0.0,58.2,86.98873876625592,9.589074368143644,0.0,10.619626706576751,0.0,0.0,0.0,0.0,36.9916323864832,80.96669259679182,12.02372209274656,24.91076378390862,-1.910237517846645,-2.6155810657596366,-3.4693638720920474,-9.100440462193108,0.0,0.0,0.0,0.06666666666666667,21,2,4,0,1,1,2,0,2,2,2,6,1,0,0,0,3,3.1511000000000013,81.51940000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FU0116,14.437815127743429,-7.372532964019712,14.437815127743429,3.6124341239713544,0.3013327984236266,572.8750000000027,512.3950000000004,572.4542112401817,232,0.30265038490977136,-0.45620630343491164,0.45620630343491164,0.30265038490977136,0.5365853658536586,1.0731707317073171,1.6585365853658536,-7.055032036039489e-16,-0.24599242274834415,-4.2017084081028763e-16,-3.0066639036851095,-4.506043234536542e-16,-3.030559736826276,-2.1961481185551884e-16,-1.4553174354434386,82.06891410075235,80.02742035285537,20.02742035285537,42.755654169683154,41.01359925339142,11.013599253391419,8.548355370326108,8.548355370326108,6.075847243946493,6.075847243946493,4.325861264567372,4.325861264567372,-1.1400000000000001,5.474231761891799,10.786724576322717,4.99022833752274,333.90027097890766,18.439787622989346,14.77730204903973,12.160036053899976,0.0,0.0,11.938610575903699,9.589074368143644,0.0,0.0,0.0,13.703784234591359,99.09299512547229,89.43648386579613,61.87122943655184,110.27437536134613,11.938610575903699,0.0,0.0,34.405811680245876,134.45141317706393,39.93909253782827,0.0,0.0,52.6,229.70098968643103,58.93638239027162,0.0,0.0,0.0,0.0,0.0,9.473725907600098,32.89820534808528,560.2180465400456,0.0,28.576441918817736,0.0,-14.371734097181887,-36.06834401953706,-14.369306424226293,-95.23200211339508,-60.169768471189606,0.0,0.9428571428571428,41,0,6,4,2,6,0,0,0,4,0,6,10,4,2,6,6,6.110500000000006,160.7157999999997,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
FU0117,8.501594387755102,-2.768301660021386,8.501594387755102,0.05241008440413242,0.6146348588152641,393.6969999999999,383.6170000000001,391.94980710000027,110,0.15951385162170817,-0.27581913195768076,0.27581913195768076,0.15951385162170817,1.2727272727272727,2.1363636363636362,3.0,12.873278395695802,-0.2435436646940473,0.6492112080608037,-2.2252160849289973,0.814413976393881,-2.222102571797885,4.025057021997637,-0.9461354326682836,23.911330893400955,20.45303161848215,13.611453684543035,14.680263663096262,10.801460347722944,7.78891967121725,4.1247391270032665,6.8196732699468825,2.872612105573756,4.701268626364857,1.983412658704462,3.6624716200407996,-1.4999999999999996,6.94597905992426,5.295675461218012,2.1361579790743708,158.21767274966572,0.0,17.322346159003736,5.824404497999927,0.0,0.0,0.0,9.559504380427024,0.0,0.0,21.534149494536813,29.7281960132224,34.866673430571616,20.261811965645975,19.093410113798956,13.7075855617022,44.579354668887305,0.0,14.76446326439343,4.992404732635669,13.348751801611623,0.0,61.79685404928836,5.001081976687867,43.07,54.18986894200598,0.0,0.0,31.668503888352575,0.0,15.903885525726093,0.0,31.119712247187095,25.308525451934713,82.07763079011703,10.398209307900114,4.040438397581253,6.995530730289854,-0.7005462648022158,-0.9912317334341143,-2.527201230832858,0.0,-5.431718885707957,0.0,0.13333333333333333,22,0,4,0,1,1,1,2,3,5,0,7,2,0,0,0,4,4.4041200000000025,92.468,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FU0118,11.083108625562318,-5.5403936384412384,11.083108625562318,0.6407647970857326,0.41990487617646394,454.61099999999954,416.30700000000024,454.283157696001,180,0.16054431752689396,-0.4928699786635633,0.4928699786635633,0.16054431752689396,0.7272727272727273,1.303030303030303,1.8484848484848484,4.817859621695118e-16,-0.24838339506679655,-1.3048603856747866e-16,-2.7306194247399183,-9.326332522104143e-17,-2.7553749502052773,9.85512800487416e-17,-1.1104406898436507,57.041087405397874,54.02742035285537,16.02742035285537,30.765344184120192,27.02742035285537,8.02742035285537,5.395565264641527,5.395565264641527,3.5279452091985113,3.5279452091985113,1.9997237064488944,1.9997237064488944,-2.9099999999999997,5.3343222094410505,12.362155765232773,6.326433951969804,251.9581023175865,23.847361546050674,0.0,22.99804733313562,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,25.78862164991795,73.78199678799656,33.91203080772034,64.30967562878342,71.0362769496686,0.0,5.261891554738487,4.899909730850478,5.893957685363079,38.237549407976275,48.12135610444449,47.38141522937376,29.067268645927893,63.95,167.53223549114375,8.003408667078928,0.0,0.0,6.069221312792274,0.0,0.0,18.947451815200196,49.347308022127955,331.8425640563194,0.0,-1.5431856630839764,11.083108625562318,-9.70028199650945,-12.376615358965784,-11.230119770757831,-15.794229714316845,-25.038819848275985,-15.242420329971942,0.5185185185185185,33,0,6,0,0,0,2,0,2,6,0,6,20,0,0,0,2,5.093080000000005,131.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FU0119,8.13682634164777,-3.4149301400086784,8.13682634164777,0.011020408163264772,0.6287270947723553,248.7170000000001,235.61299999999997,248.08287409599998,88,0.19789552963560014,-0.3291901963061783,0.3291901963061783,0.19789552963560014,1.2352941176470589,2.0588235294117645,2.7058823529411766,11.22336793294906,-0.24751098700587632,0.04350627999984797,-2.423460722662381,1.1567946400294404e-16,-2.4628059155925595,2.058538908130632,-1.0529202754495357,23.342416792648606,21.16681885500906,8.922747801027512,13.64417049555635,10.56947740500432,4.658587496013715,2.884802629754551,3.2627671027637786,1.8410081126272544,2.029990349131868,1.1803279650198653,1.274819083272172,-1.8099999999999994,3.5896687542052694,4.590610960583782,2.3134684472120433,121.82848877279338,9.954006540458504,5.48770695145777,11.26555176792204,0.0,0.0,0.0,10.804616710147132,0.0,0.0,0.0,30.537669422854787,24.021213808352964,23.13380558113788,5.483034224680881,17.984195318844783,11.600939890232516,10.804616710147132,9.954006540458504,0.0,13.224817018625059,0.0,45.99212654530997,11.126902983393991,79.28,70.34384654732901,0.0,0.0,9.954006540458504,0.0,0.0,0.0,10.804616710147132,29.585135209077293,101.37554277695587,5.769985138171089,0.15204790249433042,5.349700766880827,-4.432212214103746,0.0,-3.1474758545393478,-3.3748805980725622,-3.4149301400086784,0.0,0.16666666666666666,17,4,4,0,0,0,1,1,2,2,4,5,3,0,0,0,2,2.18454,66.67680000000001,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FU0120,15.058041989459284,-5.8696690365961235,15.058041989459284,1.1962221771582033,0.7351466700288802,372.55299999999943,336.2650000000001,372.277678392001,150,0.2434237067969698,-0.3512502958328486,0.3512502958328486,0.2434237067969698,1.1111111111111112,1.8888888888888888,2.6296296296296298,-5.152042333541588e-16,-0.24753496475652673,-1.6654131930691832e-16,-2.9562780537761597,-2.6527776368025873e-16,-2.934720884679131,-1.730102895516692e-16,-1.1486169998864233,50.96410161513776,49.21092377192764,13.210923771927643,26.95213548685034,25.197102672463696,7.30267548146378,5.89292892094189,5.89292892094189,4.027003993966401,4.027003993966401,2.828654301010561,2.828654301010561,-1.32,3.7389125513588795,6.087459123462907,2.9428285964800356,214.1728697360752,10.619626706576751,0.0,2.8236841566564013,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,19.755855980626926,87.94216103138488,65.35928111676974,4.1122756685106605,59.01854943458758,11.814359458703011,0.0,10.619626706576751,34.405811680245876,84.05382771518767,0.0,12.104143492071133,0.0,58.2,152.99776905278446,17.1313641896038,4.794537184071822,0.0,0.0,0.0,0.0,0.0,37.092648060911905,315.8583169963271,0.0,28.265929404677387,-2.9737709645667496,-16.230790895119494,-29.028954634360247,-9.740837377468392,-32.930503735648955,-24.80272212717413,0.0,0.8260869565217391,27,2,4,3,1,4,0,0,0,2,2,4,3,3,0,3,4,3.8145000000000024,106.84240000000008,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
