Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
BACE_241,15.51922467716366,-6.871777805062087,15.51922467716366,1.279296555145189,0.15470124880566682,659.8290000000018,616.4850000000001,659.2897825160912,248,0,0.34617481346561163,-0.4967539584121077,0.4967539584121077,0.34617481346561163,0.8085106382978723,1.446808510638298,2.0851063829787235,10.259479332472417,-0.24649967987281876,-5.524629104850582e-17,-2.6943343889857645,1.4244940951824576e-16,-3.410366606653141,0.6758168741801659,-1.7818196454024209,2.4481882590103416,3678.8276407224216,71.15737136887225,65.64659241524687,23.463088996174598,39.88421011464944,32.9766094450235,13.21957010136045,7.86989680405988,9.185177855386305,4.759237984004321,5.422528752674402,2.8177865538023883,3.1494319381374294,-4.709999999999999,1.141197264186569e+21,9.249205254987537,16.216329720809092,10.138462632029011,337.115638699979,25.768135954054433,24.823249228865784,2.8236841566564013,11.454490810640218,11.814359458703011,2.8236841566564013,13.894290359439879,8.417796984328938,0.0,0.0,72.50902449195954,54.563813540335524,38.74452549324566,67.95552878797791,90.89157404773141,27.525036886794155,1.4311996572326342,10.619626706576751,0.0,37.837479666590276,30.99977913589347,130.53837548876103,0.0,5.749511833283905,24.964543754243454,5.687386274683562,5.749511833283905,0.0,65.56463793126866,22.89307573905291,0.0,102.36494154674223,102.72111803027605,5.6473683133128025,0.0,0.0,141.65,248.5726478204701,20.10721047140984,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,52.27251680200475,395.28959672068345,0.0,30.446029006040394,-3.061901461215078,-13.766482234555871,-7.834225272175269,-40.95022343363017,-15.619882602740157,-19.63950733312692,-10.613403389280503,0.2777777777777778,47,5,10,0,0,0,4,0,4,6,4,11,20,0,0,0,4,3.0476000000000028,182.90939999999958,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
BACE_242,14.466119024106938,-4.198291928488314,14.466119024106938,0.06218246745438383,0.655612980494592,455.5429999999999,434.3750000000003,455.1415959120006,164,0,0.2534704863036408,-0.36942640957311895,0.36942640957311895,0.2534704863036408,1.1515151515151516,1.9393939393939394,2.696969696969697,11.693607304416348,-0.24349038150213595,0.3381654140594553,-2.562010444241379,0.42689043992926123,-2.7521343340317053,2.706234812453262,-0.9214302309320077,2.0176739461140043,2254.1788413726044,41.323026265731414,36.96081284889138,16.777309429819102,24.547283044453735,19.196991749427433,9.619061139355242,6.396997604655693,7.213494185583417,4.469730954489485,5.377514628334737,2.9789354588613146,3.8303006065493683,-3.959999999999999,133042820278.98074,7.818473165421233,7.86991519344346,3.3765588104254833,224.5497696973841,10.619626706576751,5.538925252383345,8.783238725400237,5.907179729351506,5.907179729351506,0.0,14.48898409899412,4.992404732635669,5.261891554738487,11.336785877934737,30.212093538316473,46.69511093137807,29.396319494677364,44.58486851672162,38.45717109203424,29.11069990538158,5.261891554738487,9.799819461700956,16.606079393725018,5.538925252383345,19.969546268914137,81.78435166339585,0.0,17.196124296186266,5.719716975726273,0.0,0.0,11.336785877934737,47.54327975806193,10.333462436455168,17.22507055289384,46.84299992840132,70.77270621893621,2.8236841566564013,11.126902983393991,0.0,102.78999999999999,157.6071343183245,18.96324159139279,0.0,11.336785877934737,0.0,0.0,6.069221312792274,0.0,0.0,4.992404732635669,24.75582105537992,177.23478922498325,-0.06218246745438383,30.422880967348043,8.66161883355611,-8.33121893756232,-10.130867079607837,-9.432460856658196,0.0,-12.112559684604678,0.0,0.2,33,2,7,0,2,2,2,1,3,6,1,8,4,0,1,1,5,3.040980000000001,126.37589999999999,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,4,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BACE_243,14.577720951136802,-4.112681927543493,14.577720951136802,0.040276649239943785,0.6441661382537935,458.54699999999985,436.37100000000027,458.15249494400064,166,0,0.2363419276536594,-0.49287651798927035,0.49287651798927035,0.2363419276536594,1.2424242424242424,2.1818181818181817,3.0,11.682061017011518,-0.24562687930353694,0.13072097516948064,-2.5621763526672603,0.1553139853419311,-2.7521147084469737,2.593299173291295,-0.9429483654214371,2.053047529746253,2248.237729709383,42.08253928972526,37.90802644439134,16.724523025319062,24.89353049886972,19.598329490159323,9.520398880087132,6.320244853595065,7.136741434522788,4.463467089109951,5.371250762955204,3.0095524779869547,3.8609176256750084,-3.8999999999999995,171744543483.5189,7.568371316300012,7.90320234680474,3.305354321463046,226.12641130796155,15.3564896603768,5.538925252383345,20.350613336519167,5.907179729351506,0.0,0.0,9.694446914922299,9.976383253582878,5.261891554738487,11.336785877934737,12.08483741532659,46.69511093137807,30.00576321379513,52.99357953177445,39.77025541793268,29.021382953865103,5.261891554738487,9.883888251797686,16.606079393725018,5.538925252383345,31.9074084586472,64.26653925952371,0.0,22.94563612947017,15.3564896603768,5.817862777835028,5.749511833283905,11.336785877934737,48.758121277689746,10.333462436455168,17.22507055289384,37.855769808802705,58.81834530676109,2.8236841566564013,11.126902983393991,0.0,107.84,147.8875595242519,18.280980075831625,0.0,16.236695608785215,0.0,0.0,6.069221312792274,0.0,0.0,9.976383253582878,26.751166896839525,190.0852336556206,-0.040276649239943785,20.158440382979226,8.69940428678231,-6.871969302762366,-10.782010646290397,-5.882992146490591,-1.2158409781017385,-11.93494907206306,-3.5483728637673995,0.25,33,2,8,0,2,2,1,2,3,8,1,9,6,0,1,1,5,2.8087800000000005,127.03240000000001,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BACE_244,15.90926549460448,-7.165844526865032,15.90926549460448,1.4488968862738438,0.0670338883742844,896.023000000002,840.5829999999999,895.3637704000015,340,0,0.2513521423170757,-0.49113200725528866,0.49113200725528866,0.2513521423170757,0.6825396825396826,1.3174603174603174,1.9206349206349207,10.645540940261391,-0.24834245366911833,-1.9224896236994464e-17,-2.6824192824275674,1.3318253835749768e-16,-2.8703552054305,0.664121953708829,-1.1064054526163543,2.6075116916909113,4725.545197267465,93.88098600800382,84.98272811862074,30.799224699548464,51.967867093421724,42.52653238492428,16.769493041261224,10.171207711947813,11.486488763274236,5.9914465999446245,6.654737368614707,3.4962891618083525,3.8279345461433945,-5.95,2.693258097590412e+36,13.540466798159105,23.482353828591332,15.41952591754496,443.6908313801241,40.55865046566086,36.04084925359162,5.6473683133128025,23.26885026934323,11.814359458703011,0.0,23.48336472758352,17.198627079678577,0.0,0.0,74.12797131122431,42.00000890904263,80.81137706225796,86.96935762272891,129.8814689902969,39.339396345497164,1.4311996572326342,21.239253413153502,5.893957685363079,63.63917439648126,44.1798751803264,130.5669469714925,0.0,5.749511833283905,30.281332358249788,14.468216370033202,5.749511833283905,0.0,102.65700392970426,35.58295111346727,17.528399367454867,133.3273018650085,96.67869932261274,5.6473683133128025,0.0,0.0,201.7,310.6081158255978,22.166466068189116,27.958978831636927,0.0,0.0,0.0,0.0,0.0,0.0,19.31939705250736,61.867826695196314,537.6924722849305,0.0,62.18030098080112,-3.8522239756043435,-12.732607773530823,-28.742876608082717,-49.87101507020123,-24.929818232910343,-42.21676295234833,-11.694135319720642,0.37777777777777777,63,5,15,0,0,0,4,0,4,10,5,18,30,0,0,0,4,4.268800000000005,232.41639999999936,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,4,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BACE_245,14.301616829110236,-3.7841584391638534,14.301616829110236,0.37268233577625587,0.8123284067709405,345.42599999999965,324.25800000000004,345.1709877120906,130,0,0.3514029205850439,-0.29030979032942245,0.3514029205850439,0.29030979032942245,1.2692307692307692,2.1923076923076925,2.923076923076923,10.889808369785861,-0.2458235838543707,9.09852856453728e-17,-2.4262669147168854,1.2206354294474985e-16,-2.961544708033665,1.5088513846693583,-1.4574459478249395,2.2902291158437973,1818.9899285454085,36.358924650593664,33.69710267246369,12.697102672463695,21.08385176145,17.334619313731636,6.992978527231763,5.098186553158377,5.098186553158377,3.6018216024296676,3.6018216024296676,2.3736807675791667,2.3736807675791667,-3.1299999999999994,3163712544.0712695,4.979363409972038,5.992405719264813,2.46043116040795,182.18024888863334,0.0,0.0,0.0,5.538925252383345,4.235526234984602,11.866734298095341,20.483662162663016,4.899909730850478,0.0,5.920434318855644,24.04769044184553,37.24603082697802,45.89617103144537,20.683412461984442,39.09905053447601,11.866734298095341,0.0,15.193701605086062,5.893957685363079,25.136667172337784,6.975826900282246,53.68478694333998,0.0,22.967771621105282,10.705146457643988,0.0,0.0,0.0,28.72644945017527,10.333462436455168,17.734826323074365,55.39829891441244,42.55788395994599,4.235526234984602,11.126902983393991,0.0,70.82000000000001,120.08020908716803,4.794537184071822,0.0,10.209723084138854,0.0,0.0,0.0,5.920434318855644,5.920434318855644,4.9839785209472085,28.909180246048557,171.57012850750922,0.0,17.47392876724623,-0.959995413744998,-7.8735548147939936,-3.417749579142165,-6.139638505125292,-8.885243847089626,-6.601208448192751,0.0,0.2857142857142857,26,3,5,1,1,2,1,1,2,2,2,5,4,1,1,2,4,0.902000000000001,99.46510000000005,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BACE_246,14.474703975828163,-4.002758789472581,14.474703975828163,0.011706375451414397,0.650492811111263,453.5309999999999,434.37900000000025,453.1371792280006,162,0,0.23634191442585006,-0.3694264095979866,0.3694264095979866,0.23634191442585006,1.121212121212121,1.9696969696969697,2.757575757575758,11.977584898199405,-0.2434703333766736,0.5403483022575364,-2.5621839504782375,0.6267928543320448,-2.752116814020471,2.7635149386949562,-0.9213791405701834,2.0562598345306795,2224.5010143274408,39.58253928972526,34.94699174942743,16.763488330355155,23.747083889462996,18.16368799744544,9.58575738737325,6.375862034622156,7.19235861554988,4.505193685018453,5.412977358863709,3.037465974407053,3.8888311220951066,-4.209999999999999,60833651482.72559,8.289473287659204,7.731745465938235,3.217862012939448,221.19053425941996,10.619626706576751,17.426009343010648,8.783238725400237,5.907179729351506,0.0,0.0,9.694446914922299,9.976383253582878,10.523783109476973,11.336785877934737,12.08483741532659,46.69511093137807,30.00576321379513,47.40680289607818,30.92111679562196,29.021382953865103,10.523783109476973,9.883888251797686,16.606079393725018,5.538925252383345,24.86945599976461,69.82999075122072,0.0,23.26534560897854,10.619626706576751,5.817862777835028,0.0,11.336785877934737,41.72016881880716,10.333462436455168,28.5561834204246,39.306945631989045,58.81834530676109,2.8236841566564013,11.126902983393991,0.0,122.39999999999998,140.6635467237824,19.430595962059453,0.0,16.236695608785215,0.0,0.0,12.138442625584547,0.0,0.0,9.976383253582878,22.01430394303948,161.583167554679,0.011706375451414397,20.353982789756753,18.654373720511643,-7.65264192065027,-8.943247221211463,-3.8851374401186374,-1.1037037898931217,-11.601833401858642,0.0,0.20833333333333334,33,2,8,0,2,2,1,2,3,8,1,9,4,0,1,1,5,2.6718600000000006,125.1954,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
BACE_247,14.404544898048407,-4.988338692235305,14.404544898048407,0.4411573317088293,0.7015617196446207,419.5489999999996,388.30100000000016,419.2441526520909,162,0,0.3482018487121814,-0.34267483578956853,0.3482018487121814,0.34267483578956853,1.032258064516129,1.7096774193548387,2.4516129032258065,3.5704743296690774e-15,-0.24366116451823294,-1.5842676159622773e-16,-2.8051429494648326,-5.769881666086764e-18,-3.0198824213789486,4.409736828941531e-16,-1.1651125944146663,2.116427224357454,2256.6995733461417,48.969655114602894,46.10535096292756,15.10535096292756,27.320937640367355,23.512350256713543,8.170709470213675,5.512720895015278,5.512720895015278,3.5703779626448298,3.5703779626448298,2.1725977855540464,2.1725977855540464,-3.1499999999999995,1275020410749.3103,5.248489970715654,9.330957030615151,4.787448793752242,227.0272626309427,4.899909730850478,5.687386274683562,5.783244946364939,5.907179729351506,4.235526234984602,5.959554568743835,20.208701074720395,4.985429481917713,0.0,0.0,49.33086824230461,30.873105925648645,50.24545218627622,37.186505500174135,57.19126965781216,23.33736551914384,0.0,9.799819461700956,5.719716975726273,50.75230156064186,13.47268658459819,65.02970413639734,0.0,0.0,10.705146457643986,5.687386274683562,0.0,0.0,46.94037775910907,11.291396868387768,0.0,98.10368063990515,48.33934966130636,4.235526234984602,0.0,0.0,80.61,173.09702372012623,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.61676580775077,258.7819653417334,0.0,25.63171039504131,0.0,-6.481211156310973,-6.84463584849291,-15.125610080264767,-27.76687689797989,-13.695341753726197,0.0,0.4,31,3,6,1,1,2,2,0,2,4,2,6,7,1,0,1,4,1.9412000000000014,120.80360000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACE_248,15.471585057091907,-6.742298566573296,15.471585057091907,0.5833177378359617,0.27987914195942026,571.7200000000018,532.4080000000004,571.2584823880911,216,0,0.3462046801284139,-0.3809618937277099,0.3809618937277099,0.3462046801284139,1.2,1.975,2.7,10.044705571357976,-0.2483160635941776,-4.7913886925452864e-17,-2.7810435261859165,1.8515963700581275e-17,-3.44834817534662,0.11065946843877039,-1.7662899232661717,2.172530138963572,3109.6814013976514,62.51362518897291,58.14659241524687,19.963088996174598,34.667313957544664,29.411250937737385,11.693176899110428,7.263280785207575,8.782685981765926,4.756072005755137,5.779378606625379,3.0632112740618,3.762826250181199,-2.959999999999999,1945407143609069.2,7.509765616941652,11.496599411124288,5.8880097341485955,289.67699185708847,30.134230439664623,6.496859684315945,1.4118420783282006,18.67280162044345,5.907179729351506,2.8236841566564013,9.099753175368056,8.417796984328938,0.0,0.0,30.212093538316473,42.809482318675016,68.0147613152975,63.99493619870541,84.31096875175776,32.520782089523706,2.8623993144652684,9.87691300107973,0.0,56.663347496199016,36.60082994687716,65.16018063954881,0.0,0.0,14.917867447155029,5.687386274683562,0.0,0.0,82.09060210300231,34.002863594182344,0.0,87.6884244889047,48.46982616445783,4.235526234984602,10.902924932081056,0.0,137.71,206.12489127579892,19.424948955848677,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,14.954479336014474,42.69656448771763,365.6817747490311,0.0,15.471585057091907,0.5064129477166963,-15.27909241109104,-8.841010527655097,-24.118096711280387,-21.396216032300494,-27.86639183827284,-6.742298566573296,0.4827586206896552,40,5,10,0,2,2,2,1,3,7,4,11,13,0,1,1,5,0.7477000000000023,152.70799999999983,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
BACE_249,13.849577905434272,-3.846415412673081,13.849577905434272,0.06143570547927424,0.3536974440449562,485.9969999999998,461.80500000000023,485.1288383080007,172,0,0.2830873923824296,-0.49676780287010774,0.49676780287010774,0.2830873923824296,1.1818181818181819,2.0303030303030303,2.727272727272727,11.282955509410444,-0.2459428109410364,1.496481346476828e-16,-2.4456421309093326,2.296117482652316e-16,-2.6839140965775066,2.256370218471278,-0.9457039913233057,2.3723065753642323,2114.8313235324886,44.45278277772834,39.74702561236447,17.319451139310647,25.510390682018464,19.969885912498988,9.33239266564236,5.56159910523638,6.712960240379581,3.458929137663858,4.392986409460892,2.163828657456359,3.035488867177216,-3.4299999999999997,204704090646.59796,7.816116279697097,10.45744804129046,5.879533932464562,234.49254142664708,21.076206636103073,5.749511833283905,11.606922882056638,5.907179729351506,5.907179729351506,0.0,9.589074368143644,0.0,9.36594471405212,0.0,17.643358597895812,66.57526736786849,36.126177492541906,44.08369565172538,47.388476758660914,46.594726803929596,0.0,9.683353334704826,10.712121708361941,27.052536036202984,12.347765812170964,62.84464722851338,0.0,17.00689131982936,21.076206636103073,5.687386274683562,5.749511833283905,23.133426501799192,29.185406467745885,11.291396868387768,13.703784234591359,60.62910209356425,41.24691697861544,10.670001627054129,11.257379486545457,0.0,118.7,153.7426710278618,9.589074368143644,0.0,11.532486611566675,0.0,0.0,0.0,0.0,0.0,14.102807667852169,44.663479326949734,198.95009265010367,6.175704941419363,28.61040398719675,-2.4387511380904563,-7.92513009536125,-6.700242709337958,-7.402922777131757,0.0,-14.313386328071926,-3.2613240862820065,0.21739130434782608,33,4,8,0,0,0,2,1,3,5,3,10,10,0,0,0,3,4.292040000000002,132.12429999999998,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BACE_250,15.595627487306203,-6.975678368265658,15.595627487306203,1.3570723760599424,0.15722171181401656,666.8650000000019,618.4810000000001,666.3319816760913,254,0,0.3466126918712097,-0.38662145713450874,0.38662145713450874,0.3466126918712097,0.8085106382978723,1.446808510638298,2.021276595744681,3.184025983576473e-15,-0.24843943597600887,-1.6994805102233623e-16,-2.7168737536844643,1.3565231908466872e-17,-3.454456104791101,5.734525399264685e-16,-1.7552564706920928,3.061683468589523,3638.3670766283226,76.1408635109272,70.59380601074683,23.410302591674558,41.58971636314121,35.16691249079149,12.962659551628477,7.704273347245433,9.019554398571856,4.475395219289113,5.138685987959198,2.6063375422620236,2.937982926597065,-4.26,1.369507543463904e+25,8.65775365087403,17.051805716843283,11.49099322805236,345.5640032531204,26.34108635354276,7.450776583120208,10.253418703334248,11.454490810640218,17.721539188054518,2.8236841566564013,18.6888275435117,8.417796984328938,0.0,0.0,74.12797131122431,55.22482592766769,56.127036359907294,55.07760900787927,97.84412458101225,33.43221661614566,1.4311996572326342,15.929440059865126,5.893957685363079,57.91418880251101,30.458686361326826,100.80524916641085,0.0,0.0,25.53749415373178,5.687386274683562,0.0,0.0,76.94861735440318,21.190753238808785,5.893957685363079,122.84020063161306,78.55144319962284,7.059210391641003,0.0,0.0,161.52,249.73657679419304,30.466948924478494,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,53.60219183601699,430.3428481827332,0.0,45.48692534170468,-6.5206006166082915,-12.362500030293859,-15.273741081566312,-42.000339199172984,-15.897943144717251,-35.38230441714678,-6.975678368265658,0.4,47,6,11,0,0,0,3,0,3,6,5,12,23,0,0,0,3,1.9995000000000043,183.52109999999954,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
BACE_251,16.066798112114625,-7.0782321483000885,16.066798112114625,1.4498814233420576,0.15132592255693342,730.9480000000024,668.452,730.4629129440017,292,0,0.40729055350311405,-0.4495500950858061,0.4495500950858061,0.40729055350311405,0.8269230769230769,1.5576923076923077,2.25,3.5446077865689657e-16,-0.24926327836349121,-3.169467254172795e-16,-2.750682558035852,-1.7346387637110716e-16,-2.8905624206584313,-9.490688097662873e-17,-1.1411376392492427,4.07525723127521,3842.925265182644,92.80651840778637,86.94926789671065,24.94926789671065,49.101518044198336,43.111928743550735,12.520398880087132,7.988773013674496,7.988773013674496,4.420152269813997,4.420152269813997,2.4698146821331384,2.4698146821331384,-4.2,5.16365666092835e+34,8.52786039176843,22.673837085762326,15.998641056522859,395.8229853722361,41.704551264637516,18.053677405048937,8.471052469969203,30.967098303990163,0.0,6.093240070938415,23.97268592035911,4.794537184071822,0.0,0.0,84.5482632607156,55.10994905443312,75.08877785697402,44.2204404259284,122.4756673086694,35.629138717695945,1.4311996572326342,31.858880119730255,23.575830741452314,129.22216671503992,13.055844927232233,35.77554503001347,0.0,0.0,31.858880119730255,4.794537184071822,0.0,0.0,85.3765793936166,35.2064085584751,23.575830741452314,173.52889121143428,30.212093538316473,8.471052469969203,0.0,0.0,204.05999999999997,269.11740625116425,28.13228063607564,14.383611552215466,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,71.54530363270378,531.5456150667187,0.0,91.1109233757964,-10.255902310524759,-2.0417977629711315,-45.32491060300421,-34.77870111597251,-52.48527157947261,-54.26995507057022,0.0,0.6842105263157895,52,7,14,0,1,1,1,0,1,8,7,14,22,0,1,1,2,2.6775000000000064,197.36599999999942,0,1,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
